"DateTime","Precip (gridMET)","Acre-feet","Ensemble ET","Acre-feet","NDVI","Crop","Area","Field ID","ET Units","Source","Method"
"2018-01-01 05:00:00",3.287,1.660,0.231,0.117,0.615,"Unknown","6.06 Acres","0657644","in","OpenET","https://openetdata.org/#tool"
"2018-02-01 05:00:00",0.459,0.232,1.060,0.535,0.748,
"2018-03-01 05:00:00",4.288,2.166,1.707,0.862,0.662,
"2018-04-01 04:00:00",2.134,1.078,2.430,1.228,0.493,
"2018-05-01 04:00:00",0.192,0.097,1.815,0.917,0.250,
"2018-06-01 04:00:00",0.000,0.000,1.434,0.724,0.206,
"2018-07-01 04:00:00",0.000,0.000,1.603,0.810,0.218,
"2018-08-01 04:00:00",0.000,0.000,0.934,0.472,0.202,
"2018-09-01 04:00:00",0.000,0.000,0.379,0.191,0.192,
"2018-10-01 04:00:00",0.249,0.126,0.518,0.262,0.229,
"2018-11-01 04:00:00",3.431,1.733,0.428,0.216,0.199,
"2018-12-01 05:00:00",2.082,1.052,0.575,0.290,0.446,
"2019-01-01 05:00:00",3.478,1.757,0.666,0.336,0.720,
"2019-02-01 05:00:00",6.249,3.157,1.112,0.562,0.809,
"2019-03-01 05:00:00",3.730,1.884,1.979,1.000,0.743,
"2019-04-01 04:00:00",0.448,0.226,2.529,1.278,0.591,
"2019-05-01 04:00:00",2.664,1.346,2.148,1.085,0.269,
"2019-06-01 04:00:00",0.012,0.006,1.466,0.741,0.211,
"2019-07-01 04:00:00",0.000,0.000,0.769,0.388,0.200,
"2019-08-01 04:00:00",0.000,0.000,0.529,0.267,0.196,
"2019-09-01 04:00:00",0.281,0.142,0.434,0.219,0.182,
"2019-10-01 04:00:00",0.002,0.001,0.109,0.055,0.177,
"2019-11-01 04:00:00",0.892,0.451,0.220,0.111,0.219,
"2019-12-01 05:00:00",4.395,2.220,0.270,0.136,0.444,
"2020-01-01 05:00:00",1.120,0.566,0.626,0.316,0.729,
"2020-02-01 05:00:00",0.004,0.002,1.547,0.781,0.820,
"2020-03-01 05:00:00",2.893,1.461,1.632,0.824,0.569,
"2020-04-01 04:00:00",1.853,0.936,2.062,1.042,0.473,
"2020-05-01 04:00:00",0.680,0.344,1.602,0.809,0.263,
"2020-06-01 04:00:00",0.004,0.002,0.925,0.467,0.211,
"2020-07-01 04:00:00",0.000,0.000,0.749,0.378,0.219,
"2020-08-01 04:00:00",0.012,0.006,0.935,0.472,0.245,
"2020-09-01 04:00:00",0.000,0.000,0.519,0.262,0.231,
"2020-10-01 04:00:00",0.000,0.000,0.300,0.152,0.232,
"2020-11-01 04:00:00",0.795,0.402,0.325,0.164,0.215,
"2020-12-01 05:00:00",1.716,0.867,0.435,0.220,0.224,
"2021-01-01 05:00:00",3.658,1.848,0.833,0.421,0.212,
"2021-02-01 05:00:00",0.940,0.475,1.340,0.677,0.180,
"2021-03-01 05:00:00",1.422,0.718,1.541,0.778,0.176,
"2021-04-01 04:00:00",0.068,0.034,1.607,0.812,0.153,
"2021-05-01 04:00:00",0.004,0.002,1.857,0.938,0.131,
"2021-06-01 04:00:00",0.000,0.000,1.219,0.616,0.125,
"2021-07-01 04:00:00",0.000,0.000,1.580,0.798,0.133,
"2021-08-01 04:00:00",0.000,0.000,1.244,0.628,0.136,
"2021-09-01 04:00:00",0.020,0.010,0.192,0.097,0.107,
"2021-10-01 04:00:00",3.932,1.986,0.674,0.340,0.079,
"2021-11-01 04:00:00",0.530,0.268,0.278,0.140,0.107,
"2021-12-01 05:00:00",6.278,3.171,0.475,0.240,0.121,
"2022-01-01 05:00:00",0.046,0.023,0.529,0.267,0.117,
"2022-02-01 05:00:00",0.106,0.054,0.742,0.375,0.100,
"2022-03-01 05:00:00",0.757,0.382,1.162,0.587,0.106,
"2022-04-01 04:00:00",1.198,0.605,1.405,0.710,0.135,
"2022-05-01 04:00:00",0.011,0.006,1.411,0.713,0.097,
"2022-06-01 04:00:00",0.043,0.022,1.041,0.526,0.090,
"2022-07-01 04:00:00",0.000,0.000,1.649,0.833,0.124,
"2022-08-01 04:00:00",0.011,0.006,1.464,0.740,0.159,
"2022-09-01 04:00:00",0.494,0.250,0.603,0.305,0.111,
"2022-10-01 04:00:00",0.000,0.000,0.581,0.294,0.115,
"2022-11-01 04:00:00",1.735,0.876,0.526,0.266,0.140,
"2022-12-01 05:00:00",7.798,3.939,0.228,0.115,0.140,
"2023-01-01 05:00:00",7.487,3.782,0.407,0.206,0.134,
"2023-02-01 05:00:00",2.879,1.454,0.420,0.212,0.148,
"2023-03-01 05:00:00",6.379,3.222,0.841,0.425,0.170,
"2023-04-01 04:00:00",0.077,0.039,1.174,0.593,0.153,
"2023-05-01 04:00:00",0.592,0.299,1.802,0.910,0.145,
"2023-06-01 04:00:00",0.031,0.016,1.600,0.808,0.139,
"2023-07-01 04:00:00",0.000,0.000,1.155,0.583,0.132,
"2023-08-01 04:00:00",0.064,0.032,0.838,0.423,0.132,

